"CIRCULATIO,C,50","CODCOMM,C,6","DOMAINE,C,50","HIERARCHIE,C,50","ID_ARC,N,10,0","F_ID_NODE,N,10,0","LONGUEUR,N,19,8","NOTES,C,80","NUM_D_D,N,10,0","NUM_D_F,N,10,0","NUM_G_D,N,10,0","NUM_G_F,N,10,0","NUMERO,C,20","OCCUPATION,C,50","PERIMETRE,N,19,8","RIVOLI,C,4","SUF_D_D,C,3","SUF_D_F,C,3","SUF_G_D,C,3","SUF_G_F,C,3","SURFACE,N,19,8","SYMBOL,N,10,0","T_ID_NODE,N,10,0","TYPE,C,50","DUOP,C,1","PROPRIO,C,50","ZAC,C,100","SHAPE_LEN,N,19,11","tarifs2011,C,50"
"DOUBLE SENS","340172","Privée",,3464,2975,"172,1000061",,0,0,0,0,"FILAIRE_3464",,0,"2192",,,,,0,0,2957,,"N",,,"172,147373382",
"DOUBLE SENS","340172","Privée",,3465,2957,"19,70000076",,0,0,0,0,"FILAIRE_3465",,0,"2192",,,,,0,0,6737,,"N",,,"19,7282843147",
"DOUBLE SENS","340172","Publique",,3466,2975,"15,60000038",,0,0,0,0,"FILAIRE_3466",,0,"757",,,,,0,0,2977,,"N",,,"15,5621105619",
"DOUBLE SENS","340172","Publique",,10233,8497,"44,20000076","Classée par acte notarié en novembre 2000",0,0,0,0,,,0,"2372",,,,,0,0,8498,,"N",,,"44,1833277574",
"DOUBLE SENS","340172","Privée",,10252,8517,"31,10000038",,0,0,0,0,"FILAIRE_10252",,0,"2204",,,,,0,0,8519,,"O",,,"31,0779358606",
"DOUBLE SENS","340172","Publique",,10253,8519,"54,70000076","Classée par acte notarié le 15/02/2008",0,0,0,0,"FILAIRE_10253",,0,"2204",,,,,0,0,7018,,"N",,,"54,6886987833",
"SENS UNIQUE","340172","Privée",,6777,948,"67,5",,0,0,0,0,"FILAIRE_6777",,0,"2484",,,,,0,0,3296,,"N","SERM","ANTIGONE","67,5599650803","jaune"
"DOUBLE SENS","340172","Publique",,6778,948,"67,30000305",,0,0,0,0,"FILAIRE_6778",,0,"2485",,,,,0,0,4320,,"N",,"ANTIGONE","67,3567799232","jaune"
"SENS UNIQUE","340172","Publique",,6779,939,"67,09999847",,0,0,0,0,"FILAIRE_6779",,0,"2228",,,,,0,0,3290,,"N",,"ANTIGONE","67,1505251342","jaune"
"DOUBLE SENS","340172","Publique",,6780,3290,"45,70000076",,0,0,0,0,"FILAIRE_6780",,0,"2708",,,,,0,0,4316,,"N",,"ANTIGONE","45,6807906399","jaune"
"SENS UNIQUE","340172","Publique",,6781,3296,"66,09999847",,0,0,0,0,"FILAIRE_6781",,0,"2310",,,,,0,0,4321,,"N",,"ANTIGONE","66,0834907409","jaune"
"DOUBLE SENS","340172","Privée",,6782,3296,"77,80000305",,0,0,0,0,"FILAIRE_6782",,0,"2484",,,,,0,0,943,,"N","SERM","ANTIGONE","77,8660100101","jaune"
"DOUBLE SENS","340172","Publique",,6783,3325,"62,40000153",,0,0,0,0,"FILAIRE_6783",,0,"2377",,,,,0,0,4320,,"N",,"ANTIGONE","62,4682490682","jaune"
"DOUBLE SENS","340172","Publique",,6784,3325,"112,40000153",,0,0,0,0,"FILAIRE_6784",,0,"2935",,,,,0,0,9728,,"N",,"ANTIGONE","112,47737747",
"DOUBLE SENS","340172","Publique",,6785,939,"48,70000076",,0,0,0,0,"FILAIRE_6785",,0,"2709",,,,,0,0,8619,,"N",,"ANTIGONE","48,7439688283",
"SENS UNIQUE","340172","Publique",,6786,3289,"76,09999847",,0,0,0,0,"FILAIRE_6786",,0,"2228",,,,,0,0,939,,"N",,"ANTIGONE","76,0886199","jaune"
"DOUBLE SENS","340172","Publique",,6787,4321,"77,30000305",,0,0,0,0,"FILAIRE_6787",,0,"2377",,,,,0,0,941,,"N",,"ANTIGONE","77,3524309535","jaune"
"DOUBLE SENS","340172","Publique",,6788,4321,"47,90000153",,0,0,0,0,"FILAIRE_6788",,0,"2310",,,,,0,0,11077,,"N",,"ANTIGONE","47,9228987046",
"SENS UNIQUE","340172","Publique",,6789,4731,"74,59999847",,0,0,0,0,"FILAIRE_6789",,0,"2230",,,,,0,0,4732,,"N",,"ANTIGONE","74,6745613569",
"SENS UNIQUE","340172","Publique",,6790,4725,"64,90000153",,0,0,0,0,"FILAIRE_6790",,0,"2310",,,,,0,0,4732,,"N",,"ANTIGONE","64,8793905432","jaune"
"SENS UNIQUE","340172","Publique",,6791,4727,"30,39999962",,0,0,0,0,"FILAIRE_6791",,0,"2228",,,,,0,0,4728,,"N","SERM","ANTIGONE","30,4436953363",
"SENS UNIQUE","340172","Publique",,6792,935,270,,0,0,0,0,"FILAIRE_6792",,0,"2229",,,,,0,0,4728,,"N",,"ANTIGONE","270,066992193","jaune"
"SENS UNIQUE","340172","Publique",,6793,4733,"79,19999695",,0,0,0,0,"FILAIRE_6793",,0,"2308",,,,,0,0,4725,,"N",,"ANTIGONE","79,2298767442","jaune"
"SENS UNIQUE","340172","Publique",,6794,74,"46,59999847",,0,0,0,0,"FILAIRE_6794",,0,"2310",,,,,0,0,4725,,"N",,"ANTIGONE","46,6296241139","jaune"
"DOUBLE SENS","340172","Publique",,6795,4733,"65,40000153",,0,0,0,0,"FILAIRE_6795",,0,"2307",,,,,0,0,75,,"N",,"ANTIGONE","65,455892404",
"SENS UNIQUE","340172","Publique",,6796,4726,"77,69999695",,0,0,0,0,"FILAIRE_6796",,0,"2308",,,,,0,0,4733,,"N",,"ANTIGONE","77,7342747551","jaune"
"SENS UNIQUE","340172","Publique",,6797,287,"54,09999847",,0,0,0,0,"FILAIRE_6797",,0,"441",,,,,0,0,130,,"N",,,"54,1025782205",
"DOUBLE SENS","340172","Publique",,6798,130,"86,5",,0,0,0,0,"FILAIRE_6798",,0,"2022",,,,,0,0,4565,,"N",,,"86,5270661873","orange"
"DOUBLE SENS","340172","Publique",,6799,1186,"107,5",,0,0,0,0,"FILAIRE_6799",,0,"3233",,,,,0,0,1185,,"O",,"PORT MARIANNE - JACQUES COEUR","107,56618402","orange"
"DOUBLE SENS","340172","Publique",,6800,1186,"71,80000305",,0,0,0,0,"FILAIRE_6800",,0,"3238",,,,,0,0,1187,,"O",,"PORT MARIANNE - JACQUES COEUR","71,8381828198","orange"
"SENS UNIQUE","340172","Privée",,6801,1188,"61,79999924",,0,0,0,0,"FILAIRE_6801",,0,"3235",,,,,0,0,5168,,"N","SERM","PORT MARIANNE - JACQUES COEUR","61,8110433455",
"DOUBLE SENS","340172","Privée",,6802,1188,"65,30000305",,0,0,0,0,"FILAIRE_6802",,0,"3240",,,,,0,0,1193,,"N","SERM","PORT MARIANNE - JACQUES COEUR","65,2894916263",
"DOUBLE SENS","340172","Publique",,6803,5393,"271,8999939",,0,0,0,0,"FILAIRE_6803",,0,"555",,,,,0,0,4736,,"N",,"ANTIGONE","271,968228924",
"INTERDIT","340172","Publique",,6804,4754,"188,8999939",,0,0,0,0,"FILAIRE_6804","Piéton",0,"2387",,,,,0,0,4759,,"N",,"ANTIGONE","188,960640589",
"SENS UNIQUE","340172","Publique",,4701,3857,"23,39999962",,0,0,0,0,"FILAIRE_4701",,0,"1011",,,,,0,0,3863,,"N",,,"23,4573469161","jaune"
"DOUBLE SENS","340172","Publique",,4702,3864,"12,60000038",,0,0,0,0,"FILAIRE_4702",,0,"485",,,,,0,0,3865,,"N",,,"12,6255308966",
"SENS UNIQUE","340172","Publique",,4703,3864,"22,20000076",,0,0,0,0,"FILAIRE_4703",,0,"1546",,,,,0,0,3857,,"N",,,"22,2113415232",
"SENS UNIQUE","340172","Publique",,4704,3866,"15,5",,0,0,0,0,"FILAIRE_4704",,0,"1011",,,,,0,0,3857,,"N",,,"15,5452998803","jaune"
"DOUBLE SENS","340172","Publique",,4705,3858,"97,40000153",,0,0,0,0,"FILAIRE_4705",,0,"1125",,,,,0,0,3866,,"N",,,"97,4225187654",
"SENS UNIQUE","340172","Publique",,4706,3858,"15,39999962",,0,0,0,0,"FILAIRE_4706",,0,"1108",,,,,0,0,3867,,"N",,,"15,4170929977",
"SENS UNIQUE","340172","Publique",,6023,989,"49,79999924",,0,0,0,0,"FILAIRE_6023",,0,"3062",,,,,0,0,4695,,"N",,"PORT MARIANNE - CONSULS DE MER","49,7767982291",
"SENS UNIQUE","340172","Publique",,6024,186,"59,20000076","Parcelle mitoyenne EZ 178 privée",0,0,0,0,"FILAIRE_6024",,0,"2644",,,,,0,0,13457,,"O",,"PORT MARIANNE - CONSULS DE MER","59,2314470926","orange"
"SENS UNIQUE","340172","Publique",,6025,4696,"81,30000305",,0,0,0,0,"FILAIRE_6025",,0,"2644",,,,,0,0,989,,"O",,"PORT MARIANNE - CONSULS DE MER","81,3631059769","orange"
"DOUBLE SENS","340172","Privée",,6026,958,"45,59999847",,0,0,0,0,"FILAIRE_6026",,0,"2975",,,,,0,0,4696,,"N","SERM","PORT MARIANNE - CONSULS DE MER","45,6090067555",
"DOUBLE SENS","340172","Publique",,6027,976,"84,30000305",,0,0,0,0,"FILAIRE_6027",,0,"1777",,,,,0,0,982,,"N",,,"84,3282914062",
"DOUBLE SENS","340172","Publique",,6362,1150,119,,0,0,0,0,"FILAIRE_6362",,0,"2291",,,,,0,0,4904,,"N",,,"119,058291211",
"DOUBLE SENS","340172","Publique",,6363,4040,34,,0,0,0,0,"FILAIRE_6363","Piéton",0,"1761",,,,,0,0,4033,,"N",,,"33,9995434646",
"DOUBLE SENS","340172","Publique",,6364,2627,"59,90000153","Classée par acte notarié le 08/12/2008",0,0,0,0,"FILAIRE_6364",,0,"2269",,,,,0,0,4905,,"N",,,"59,8771617598",
"DOUBLE SENS","340172","Publique",,6365,4905,44,"Classée par acte notarié le 08/12/2008",0,0,0,0,"FILAIRE_6365",,0,"2268",,,,,0,0,12958,,"N",,,"44,0583736785",
"DOUBLE SENS","340172","Publique",,6366,2628,"37,59999847","Classée par acte notarié le 08/12/2008",0,0,0,0,"FILAIRE_6366",,0,"2268",,,,,0,0,4905,,"N",,,"37,636970406",
"DOUBLE SENS","340172","Privée",,6367,4610,"57,70000076",,0,0,0,0,"FILAIRE_6367",,0,"470",,,,,0,0,4906,,"N",,,"57,6928291465",
"DOUBLE SENS","340172","Privée",,6368,4906,"99,59999847",,0,0,0,0,"FILAIRE_6368",,0,"1578",,,,,0,0,4604,,"N",,,"99,6560926557",
"DOUBLE SENS","340172","Privée",,6369,4531,"112,90000153",,0,0,0,0,"FILAIRE_6369",,0,"2297",,,,,0,0,4907,,"N",,,"112,920855383",
"DOUBLE SENS","340172","Privée",,6370,2524,"39,70000076",,0,0,0,0,"FILAIRE_6370",,0,"3123",,,,,0,0,4908,,"N",,,"39,6673607412",
"DOUBLE SENS","340172","Privée",,6371,4908,"53,70000076",,0,0,0,0,"FILAIRE_6371",,0,"3123",,,,,0,0,4909,,"N",,,"53,7558228148",
"DOUBLE SENS","340172","Privée",,6372,4910,"44,79999924",,0,0,0,0,"FILAIRE_6372",,0,"3123",,,,,0,0,4908,,"N",,,"44,8298024507",
"DOUBLE SENS","340172","Publique",,6373,4911,"20,89999962","Classée par acte notarié en décembre 2000",0,0,0,0,"FILAIRE_6373",,0,"2428",,,,,0,0,4912,,"N",,"LA FONTAINE","20,8835309368",
"DOUBLE SENS","340172","Publique",,6374,4912,"10,69999981","Classée par acte notarié en décembre 2000",0,0,0,0,"FILAIRE_6374",,0,"2428",,,,,0,0,2089,,"N",,"LA FONTAINE","10,7277608521",
"DOUBLE SENS","340172","Publique",,1004,955,"25,5",,0,0,0,0,"FILAIRE_1004",,0,"547",,,,,0,0,954,,"N","SERM","PORT MARIANNE - CONSULS DE MER","25,5467593227",
"DOUBLE SENS","340172","Publique",,1005,186,"44,09999847",,0,0,0,0,"FILAIRE_1005",,0,"547",,,,,0,0,955,,"N","SERM","PORT MARIANNE - CONSULS DE MER","44,1002056722",
"DOUBLE SENS","340172","Privée",,1006,955,"73,40000153",,0,0,0,0,"FILAIRE_1006",,0,"2019",,,,,0,0,956,,"N",,,"73,4181265834",
"DOUBLE SENS","340172","Publique",,1009,957,"112,30000305",,0,0,0,0,"FILAIRE_1009",,0,"2379",,,,,0,0,958,,"N","SERM","PORT MARIANNE - CONSULS DE MER","112,322201165","orange"
"SENS UNIQUE","340172","Publique",,1010,952,"83,69999695","Remise d'ouvrage SERM/Ville en février 2009",0,0,0,0,"FILAIRE_1010",,0,"2881",,,,,0,0,954,,"N",,,"83,7314029266",
"SENS UNIQUE","340172","Publique",,1011,276,"66,09999847",,0,0,0,0,"FILAIRE_1011",,0,"3189",,,,,0,0,182,,"O",,"PORT MARIANNE - CONSULS DE MER","66,1591912241","orange"
"DOUBLE SENS","340172","Publique",,1012,959,"747,79998779",,0,0,0,0,"FILAIRE_1012","Piéton",0,"2380",,,,,0,0,9728,,"N",,"ANTIGONE","748,10317954",
"DOUBLE SENS","340172","Publique",,1013,959,"157,30000305",,0,0,0,0,"FILAIRE_1013",,0,"2520",,,,,0,0,961,,"N",,"ANTIGONE","157,404670857","jaune"
"DOUBLE SENS","340172","Publique",,1014,962,"47,09999847",,0,0,0,0,"FILAIRE_1014",,0,"2520",,,,,0,0,11218,,"N",,"ANTIGONE","47,1122948704",
"DOUBLE SENS","340172","Publique",,1015,963,"41,70000076",,0,0,0,0,"FILAIRE_1015",,0,"2744",,,,,0,0,964,,"N",,"ANTIGONE","41,7198827857",
"DOUBLE SENS","340172","Publique",,1017,967,"122,5",,0,0,0,0,"FILAIRE_1017","Piéton",0,"3052",,,,,0,0,965,,"N",,,"122,566394973",
"DOUBLE SENS","340172","Publique",,1021,965,"121,09999847",,0,0,0,0,"FILAIRE_1021","Piéton",0,"3052",,,,,0,0,970,,"N",,,"121,161695423",
"DOUBLE SENS","340172",,,2819,2446,"66,59999847",,0,0,0,0,"FILAIRE_2819",,0,"9999",,,,,0,0,2445,,"N",,,"66,6300367344",
"DOUBLE SENS","340172","Publique",,2820,2447,"51,79999924",,0,0,0,0,"FILAIRE_2820",,0,"9999",,,,,0,0,266,,"N",,,"51,8134727291",
"DOUBLE SENS","340172","Publique",,2821,2448,"205,80000305",,0,0,0,0,"FILAIRE_2821",,0,"1048",,,,,0,0,2445,,"N",,,"205,897268922",
"DOUBLE SENS","340172","Publique",,2823,2447,"23,89999962",,0,0,0,0,"FILAIRE_2823",,0,"9999",,,,,0,0,2431,,"N",,,"23,8656292088",
"DOUBLE SENS","340172","Publique",,2824,2435,193,,0,0,0,0,"FILAIRE_2824",,0,"9999",,,,,0,0,2447,,"N",,,"193,082549358",
"DOUBLE SENS","340172","Privée",,1553,1384,"29,10000038",,0,0,0,0,"FILAIRE_1553",,0,"2368",,,,,0,0,1397,,"N",,,"29,1390194813",
"SENS UNIQUE","340172","Publique",,5490,4349,"43,8",,0,0,0,0,"FILAIRE_5490",,0,"1221",,,,,0,0,16321,,"N",,,"43,8455065404","orange"
"DOUBLE SENS","340172","Publique",,5765,4525,"17,7",,0,0,0,0,"FILAIRE_5765",,0,"2023",,,,,0,0,16397,,"N",,,"17,7176048045","jaune"
"SENS UNIQUE","340172","Publique",,5764,862,"23,2",,0,0,0,0,"FILAIRE_5764",,0,"2022",,,,,0,0,16357,,"N",,,"23,2215917941","jaune"
"DOUBLE SENS","340172","Publique",,824,825,86,,0,0,0,0,"FILAIRE_824",,0,"1172",,,,,0,0,824,,"N",,"NOUVEAU SAINT ROCH","85,9807778288",
"DOUBLE SENS","340172","Publique",,18714,4527,"24,3",,0,0,0,0,,,0,"2023",,,,,0,0,16357,,"N",,,"24,2844260422","jaune"
"DOUBLE SENS","340172","Publique",,18641,16320,"19,5",,0,0,0,0,,,0,"2352",,,,,0,0,16321,,"N",,,"19,5030703967",
"DOUBLE SENS","340172","Publique",,18637,16321,8,,0,0,0,0,,,0,"2352",,,,,0,0,16317,,"N",,,"8,0336767174",
"SENS UNIQUE","340172","Publique",,18634,16319,"164,4",,0,0,0,0,,,0,"1087",,,,,0,0,142,,"N",,,"164,390076859","vert"
"SENS UNIQUE","340172","Publique",,12553,10737,"119,6",,0,0,0,0,"FILAIRE_12553",,0,"1888",,,,,0,0,774,,"N",,,"119,623518357","jaune"
"SENS UNIQUE","340172","Publique",,18692,16377,"115,4",,0,0,0,0,,,0,"898",,,,,0,0,865,,"N",,"NOUVEAU SAINT ROCH","115,385746634","jaune"
"SENS UNIQUE","340172","Publique",,5518,4365,"58,4",,0,0,0,0,"FILAIRE_5518",,0,"1681",,,,,0,0,4366,,"N",,,"58,4300868124","orange"
"SENS UNIQUE","340172","Privée",,2245,1948,"141,19999695",,0,0,0,0,"FILAIRE_2245",,0,"1102",,,,,0,0,1950,,"N",,,"141,238208506",
"SENS UNIQUE","340172","Publique",,18652,16337,"119,4",,0,0,0,0,,,0,"1133",,,,,0,0,864,,"N",,,"119,43173557","jaune"
"DOUBLE SENS","340172","Publique",,18753,776,"23,8",,0,0,0,0,,,0,"623",,,,,0,0,768,,"N",,,"23,780518811",
"DOUBLE SENS","340172","Publique",,18640,16319,"9,4",,0,0,0,0,,,0,"2352",,,,,0,0,16320,,"N",,,"9,4238452497",
"SENS UNIQUE","340172","Publique",,18712,16397,"27,7",,0,0,0,0,"FILAIRE_18712",,0,"2023",,,,,0,0,16337,,"N",,,"27,7084249038","jaune"
"SENS UNIQUE","340172","Publique",,5468,4339,"112,9",,0,0,0,0,"FILAIRE_5468",,0,"2022",,,,,0,0,862,,"N",,,"112,88919271","jaune"
"DOUBLE SENS","340172","Publique",,872,859,"100,3",,0,0,0,0,"FILAIRE_872",,0,"2521",,,,,0,0,858,,"N","SERM","NOUVEAU SAINT ROCH","100,323939184",
"DOUBLE SENS","340172","Publique",,18639,16318,"28,3",,0,0,0,0,,,0,"2352",,,,,0,0,16319,,"N",,,"28,3402423056",
"DOUBLE SENS","340172","Publique",,18755,16437,"21,3",,0,0,0,0,,,0,"623",,,,,0,0,775,,"N",,,"21,3420211988","jaune"
"SENS UNIQUE","340172","Publique",,773,793,"70,4",,0,0,0,0,"FILAIRE_773",,0,"896",,,,,0,0,786,,"N",,,"70,3828204939","orange"
"DOUBLE SENS","340172","Publique",,18756,768,"45,9",,0,0,0,0,,,0,"623",,,,,0,0,775,,"N",,,"45,8550557385","jaune"
"DOUBLE SENS","340172","Publique",,18754,776,"48,1",,0,0,0,0,,,0,"623",,,,,0,0,16437,,"N",,,"48,1161775694","jaune"
,,"Publique départementale",,18732,16417,"47,5","RD 65",0,0,0,0,,,0,,,,,,0,0,12797,,"N",,,"47,5281950594",
"SENS UNIQUE","340172","Publique",,5763,4523,"43,6",,0,0,0,0,"FILAIRE_5763",,0,"1087",,,,,0,0,4525,,"N",,,"43,5913997426","jaune"
"SENS UNIQUE","340172","Publique",,5760,4366,"58,2",,0,0,0,0,"FILAIRE_5760",,0,"631",,,,,0,0,4523,,"N",,,"58,1634555257","orange"
"DOUBLE SENS","340172","Publique",,4767,3900,"51,1",,0,0,0,0,"FILAIRE_4767",,0,"1013",,,,,0,0,3899,,"N",,,"51,1012957411",
"SENS UNIQUE","340172","Publique",,4775,3886,"197,6",,0,0,0,0,"FILAIRE_4775",,0,"1013",,,,,0,0,3899,,"N",,,"197,606780813",
"DOUBLE SENS","340172","Publique",,5981,4623,"20,1",,0,0,0,0,"FILAIRE_5981",,0,"2082",,,,,0,0,16577,,"N",,,"20,1475773702",
"SENS UNIQUE","340172","Publique",,5082,4108,"23,39999962",,0,0,0,0,"FILAIRE_5082",,0,"1820",,,,,0,0,3900,,"N",,,"23,4475838798","jaune"
"DOUBLE SENS","340172","Privée",,11093,9318,"40,29999924",,0,0,0,0,,,0,"3260",,,,,0,0,4811,,"N","SERM","MALBOSC","40,2933599648",
"DOUBLE SENS","340172","Privée",,6211,4813,"121,2",,0,0,0,0,"FILAIRE_6211",,0,"3274",,,,,0,0,4814,,"N","SERM","MALBOSC","121,199984204",
"DOUBLE SENS","340172","Privée",,6219,4818,"170,80000305",,0,0,0,0,"FILAIRE_6219",,0,"3260",,,,,0,0,4821,,"N","SERM","MALBOSC","170,852083299",
"DOUBLE SENS","340172","Publique",,11632,9837,"152,8","Portion Georges Denisot renommée en René Etiemble. DCM 2008/592 du 17/11/2008",0,0,0,0,"FILAIRE_11632",,0,"3339",,,,,0,0,2453,,"N",,,"152,781011699",
"DOUBLE SENS","340172","Privée",,10852,9137,"9,10000038",,0,0,0,0,,,0,"3260",,,,,0,0,9318,,"N","SERM","MALBOSC","9,073360048",
"DOUBLE SENS","340172","Privée",,6212,4813,"80,90000153",,0,0,0,0,"FILAIRE_6212",,0,"3260",,,,,0,0,4815,,"N","SERM","MALBOSC","80,9205341318",
"DOUBLE SENS","340172","Privée",,6515,4815,77,,0,0,0,0,"FILAIRE_6515",,0,"3260",,,,,0,0,9137,,"N","SERM","MALBOSC","77,0053197627",
"DOUBLE SENS","340172","Privée",,6210,4810,"198,3999939",,0,0,0,0,"FILAIRE_6210",,0,"3260",,,,,0,0,4813,,"N",,,"198,47333852",
"DOUBLE SENS","340172","Privée",,6217,4811,"101,90000153",,0,0,0,0,"FILAIRE_6217",,0,"3260",,,,,0,0,4818,,"N","SERM","MALBOSC","101,915660826",
"DOUBLE SENS","340172","Publique",,2830,2452,"82,8",,0,0,0,0,"FILAIRE_2830",,0,"2675",,,,,0,0,9837,,"N",,,"82,7515656448",
"DOUBLE SENS","340172","Publique",,18972,16597,129,"Classée par acte notarié le 14/12/2005",0,0,0,0,,,0,"2738",,,,,0,0,10657,,"N",,"BLAISE PASCAL","129,02488397",
"SENS UNIQUE","340172","Publique",,1188,1113,"20,3","Classée par acte notarié le 14/12/2005",0,0,0,0,"FILAIRE_1188",,0,"2738",,,,,0,0,16597,,"N",,"BLAISE PASCAL","20,3179042674",
"SENS UNIQUE","340172","Publique",,11972,1067,"94,09999847",,0,0,0,0,"FILAIRE_11972",,0,"2909",,,,,0,0,10177,,"N",,,"94,1414766365",
"SENS UNIQUE","340172","Publique",,4593,3800,76,,0,0,0,0,"FILAIRE_4593",,0,"2097",,,,,0,0,3801,,"N",,,"75,9717082396","vert"
"DOUBLE SENS","340172","Publique",,4631,3800,"27,6",,0,0,0,0,"FILAIRE_4631",,0,"930",,,,,0,0,16638,,"N",,,"27,5695861871",
"DOUBLE SENS","340172","Publique",,19012,16638,"58,6",,0,0,0,0,,,0,"579",,,,,0,0,3823,,"N",,,"58,5931681239",
"SENS UNIQUE","340172","Publique",,297,353,"180,69999695",,0,0,0,0,"FILAIRE_297",,0,"905",,,,,0,0,354,,"N",,,"180,786787902",
"SENS UNIQUE","340172","Publique",,298,355,"193,5",,0,0,0,0,"FILAIRE_298",,0,"2080",,,,,0,0,353,,"N",,,"193,611891775",
"DOUBLE SENS","340172","Publique",,299,356,"46,09999847",,0,0,0,0,"FILAIRE_299",,0,"430",,,,,0,0,354,,"N",,,"46,0880043376",
"DOUBLE SENS","340172","Publique",,300,357,"63,40000153",,0,0,0,0,"FILAIRE_300",,0,"760",,,,,0,0,358,,"N",,,"63,3857593821",
"DOUBLE SENS","340172","Publique",,301,358,"81,80000305",,0,0,0,0,"FILAIRE_301",,0,"430",,,,,0,0,359,,"N",,,"81,794618503",
"DOUBLE SENS","340172","Publique",,302,360,"116,19999695",,0,0,0,0,"FILAIRE_302",,0,"430",,,,,0,0,358,,"N",,,"116,254756141",
"DOUBLE SENS","340172","Publique départementale",,6004,1324,257,"RD 65",0,0,0,0,"FILAIRE_6004",,0,"809",,,,,0,0,1323,,"N",,,"257,063998891",
"DOUBLE SENS","340172","Publique",,6005,1356,"467,79998779",,0,0,0,0,"FILAIRE_6005",,0,"1511",,,,,0,0,1419,,"N",,,"468,021538223",
"DOUBLE SENS","340172","Publique",,6006,1274,"173,69999695",,0,0,0,0,"FILAIRE_6006",,0,"1550",,,,,0,0,3306,,"N",,,"173,736429123",
"DOUBLE SENS","340172","Publique",,6007,1274,"120,09999847",,0,0,0,0,"FILAIRE_6007",,0,"1501",,,,,0,0,9257,,"N",,,"120,149934674",
"DOUBLE SENS","340172","Publique",,6010,3305,"29,89999962","Classée par acte notarié le 06/12/2007",0,0,0,0,"FILAIRE_6010",,0,"2376",,,,,0,0,8838,,"N",,,"29,8985473145",
"DOUBLE SENS","340172","Privée",,6011,4685,"59,79999924",,0,0,0,0,"FILAIRE_6011",,0,"3145",,,,,0,0,4686,,"N","SERM","ANTIGONE","59,8012919878",
"DOUBLE SENS","340172","Publique",,6015,4690,"82,09999847",,0,0,0,0,"FILAIRE_6015",,0,"1802",,,,,0,0,13763,,"N",,,"82,0992481077",
"DOUBLE SENS","340172","Publique",,6016,653,"41,5",,0,0,0,0,"FILAIRE_6016",,0,"1802",,,,,0,0,13757,,"N",,"BLAISE PASCAL","41,4809137023",
"DOUBLE SENS","340172","En voie de classement (DCM)",,6017,4691,"35,09999847",,0,0,0,0,"FILAIRE_6017",,0,"834",,,,,0,0,985,,"N",,,"35,1420200337",
"DOUBLE SENS","340172","Publique",,6018,4692,"76,09999847",,0,0,0,0,"FILAIRE_6018",,0,"1777",,,,,0,0,13818,,"N",,,"76,1665824422",
"DOUBLE SENS","340172","Publique",,10254,8519,"51,40000153","Classée par acte notarié le 15/02/2008",0,0,0,0,,,0,"2165",,,,,0,0,8537,,"N",,,"51,3733921859",
"DOUBLE SENS","340172","Privée",,10255,8520,"16,5",,0,0,0,0,,,0,"2433",,,,,0,0,1671,,"O",,,"16,5293549617",
"DOUBLE SENS","340172","Privée",,10256,8520,"17,79999924",,0,0,0,0,,,0,"2433",,,,,0,0,8521,,"O",,,"17,8471151537",
