"ID","AREA,N,19,11","PERIMETER,N,19,11","BATIMENTS_,N,9,0","PATRLIB,C,36","CLEFPATR,C,8","CDCOL,C,1","CDPAT,C,5","CDELEM,C,2","CLASS,C,5","SYMBOLE,N,4,0","Shape_Leng,N,19,11","Shape_Area,N,19,11"
1222,"78,2710156135","36,0289190344",1223,"Théâtre d'O","70019000","7","00190","00","BT",104,"36,0424734086","78,3297507814"
1223,"592,666799963","101,647219484",1224,"MPT Rosa Lee Parks",,,,,"BC",109,"101,685718929","593,114278377"
1224,"1113,78637496","182,229520308",1225,"Faculté des Sciences","70013200","7","00132","00","BT",104,"182,297979678","1114,62780168"
1225,"113,062625005","44,1793735005",1226,"Théâtre d'O","70019000","7","00190","00","BT",104,"44,196050857","113,148384851"
1226,"1491,17317828","239,791945201",1227,"Faculté des Sciences","70013200","7","00132","00","BT",104,"239,882788129","1492,30140918"
1227,"533,589462534","122,123181727",1228,"Cité Universitaire la Colombière","70019600","7","00196","00","BT",104,"122,169124143","533,991962259"
1228,"87,7444125303","37,4846953592",1229,"Faculté Paul Valéry","70013300","7","00133","00","CI",0,"37,4986938707","87,8099300937"
1229,"531,423665621","123,075979784",1230,"Cité Universitaire la Colombière","70019600","7","00196","00","BT",104,"123,122431858","531,824181445"
1230,"4089,09117822","363,483704881",1231,"Faculté Paul Valéry","70013300","7","00133","00","BT",104,"363,62053287","4092,17590834"
1231,"1814,90510014","262,601442455",1232,"Faculté Paul Valéry","70013300","7","00133","00","BT",104,"262,700645873","1816,27170131"
1232,"1427,68696228","153,030700411",1233,"Ecole élémentaire Rabelais",,,,,"BC",109,"153,088356443","1428,76370401"
1233,"1378,47458112","156,906774724",1234,"Ecole maternelle François Mitterand",,,,,"BC",109,"156,966148008","1379,51263907"
1234,"1495,29687505","201,350627029",1235,"Faculté des Sciences","70013200","7","00132","00","BT",104,"201,426766853","1496,42203061"
1235,"1991,07360658","267,245775226",1236,"Faculté des Sciences","70013200","7","00132","00","BT",104,"267,34676878","1992,56886215"
1236,"1151,58963754","142,523965835",1237,"Faculté Paul Valéry","70013300","7","00133","00","BT",104,"142,57799157","1152,4580883"
1237,"2241,49575666","301,611020568",1238,"Faculté des Sciences","70013200","7","00132","00","BT",104,"301,724109087","2243,18116107"
1238,"1165,82975943","182,805221081",1239,"Faculté Paul Valéry","70013300","7","00133","00","BT",104,"182,874104912","1166,70685198"
1239,"1632,51926516","242,294334491",1240,"Faculté Paul Valéry","70013300","7","00133","00","BT",104,"242,385592071","1633,74840333"
1240,"2243,68359336","301,695061201",1241,"Faculté des Sciences","70013200","7","00132","00","BT",104,"301,808243838","2245,37731303"
1241,"990,539000193","179,342304847",1242,"Faculté des Sciences","70013200","7","00132","00","BT",104,"179,410071879","991,285450546"
1242,"1315,02768113","194,984899433",1243,"Faculté des Sciences","70013200","7","00132","00","BT",104,"195,058018689","1316,02043554"
1243,"2398,80828446","303,699912913",1244,"Faculté des Sciences","70013200","7","00132","00","BT",104,"303,813680087","2400,61278257"
1244,"19,4103968885","17,6899830932",1245,"Institut de Pharmacologie","99999999",,,,"BT",104,"17,6966561982","19,4250286249"
1245,"696,272837552","111,436570654",1246,"Centre Sportif Univ. Motte Rouge","70000200","7","00002","00","BT",104,"111,478550623","696,797186275"
1246,"2288,52419718","302,318290631",1247,"Faculté des Sciences","70013200","7","00132","00","BT",104,"302,431674056","2290,24945022"
1247,"74,4233062224","43,6192191524",1248,"Institut de Pharmacologie","99999999",,,,"BT",104,"43,6356421566","74,4792448039"
1248,"290,887750024","68,3353288403",1249,"IUT CREUFOP","70013700","7","00137","00","BT",104,"68,3610291446","291,106694182"
1249,"915,852828223","170,854642505",1250,"Institut de Pharmacologie","99999999","0","00000","0","BT",104,"170,918969625","916,540468574"
1250,"813,284393612","165,403335499",1251,"Restaurant Universitaire Vert-Bois","70019700","7","00197","00","BT",104,"165,465326293","813,895596799"
1251,"697,970416995","238,690053687",1252,"Théâtre d'O",,,,,"BT",104,"238,778843273","698,496456871"
1252,"2016,40597148","181,504125902",1253,"Théâtre d'O",,,,,"BT",104,"181,571956439","2017,92252684"
1253,"266,959524963","60,82522968",1254,"CNAM","70012500","7","00125","00","BT",104,"60,8482240073","267,161417197"
1254,"930,989384459","114,055347519",1255,"Restaurant Universitaire Vert-Bois","70019700","7","00197","00","BT",104,"114,098106421","931,6880987"
1255,"1153,58677494","154,621979686",1256,"Institut de Pharmacologie","99999999",,,,"BT",104,"154,680378903","1154,45668398"
1256,"339,772009524","72,432974127",1257,"Restaurant Universitaire Vert-Bois","70019700","7","00197","00","BT",104,"72,4602184194","340,026297649"
1257,"288,033646952","70,3196730512",1258,"CNAM","70012500","7","00125","00","CI",0,"70,3461175206","288,250804153"
1258,"2219,96835403","283,649936894",1259,"Centre Sportif Univ. Motte Rouge","70000200","7","00002","00","BT",104,"283,756693389","2221,63769126"
1259,"466,023065672","93,612760409",1260,"IUT CREUFOP","70012200","7","00122","00","CI",0,"93,6479932208","466,375264235"
1260,"252,958728109","64,168191234",1261,"Crèche la Petite Sirène",,,,,"BC",109,"64,1923108539","253,14877638"
1261,"2168,37284688","320,590071887",1262,"CNAM","70012500","7","00125","00","BT",104,"320,710313652","2170,00422613"
1262,"2072,94199063","200,864172946",1263,"Centre Sportif Univ. Motte Rouge","70000200","7","00002","00","BT",104,"200,939534971","2074,50041548"
1263,"534,228931242","101,914171721",1264,"IUT CREUFOP","70013700","7","00137","00","BT",104,"101,952675924","534,630931893"
1264,"2486,73669997","413,776079712",1265,"IUT CREUFOP","70012200","7","00122","00","BT",104,"413,931095868","2488,60076126"
1265,"719,090165448","119,441815779",1266,"Institut d'Hématologie E.Jeanbrau","70019300","7","70193","00","BT",104,"119,486748826","719,631042482"
1266,"906,484372432","136,512329095",1267,"IUT CREUFOP","70012200","7","00122","00","BT",104,"136,563369297","907,166919467"
1267,"911,54975613","190,590697853",1268,"Cité Universitaire Vert-Bois","70019700","7","00197","00","BT",104,"190,66207027","912,233088966"
1268,"7400,12649684","519,605555488",1269,"Institut d'Hématologie E.Jeanbrau","70019300","7","70193","00","BT",104,"519,800910659","7405,68835232"
1269,"653,821831103","108,407432947",1270,"IUT CREUFOP","70013700","7","00137","00","BT",104,"108,447867531","654,310370211"
1270,"34,7056812387","21,0835134997",1271,"CINES","70012400","7","00124","00","BT",104,"21,0913819258","34,7315980173"
1271,"3075,87630956","311,596892551",1272,"IUT CREUFOP","70013700","7","00137","00","BT",104,"311,713258715","3078,18831239"
1272,"1219,55066268","239,067607965",1273,"Institut d'Hématologie E.Jeanbrau","70019300","7","70193","00","BT",104,"239,157084364","1220,4656165"
1273,"2372,31833288","364,121333559",1274,"CNRS",,,,,"BT",104,"364,258122338","2374,10386599"
1274,"26,823734371","25,6695331328",1275,"CINES","70012400","7","00124","00","BT",104,"25,6792160987","26,8437791648"
1275,"1389,60015935","196,985903583",1276,"INSERM","70006700","7","00067","00","BT",104,"197,060129025","1390,64388328"
1276,"1072,63470623","159,360663044",1277,"Institut d'Hématologie E.Jeanbrau","70013400","7","00134","00","CI",0,"159,420594484","1073,44029853"
1277,"1851,23770622","384,085123286",1278,"CINES","70012400","7","00124","00","BT",104,"384,22911678","1852,62738447"
1278,"1119,87187822","133,86158394",1279,"IUT CREUFOP","70013700","7","00137","00","BT",104,"133,911904161","1120,71403763"
1279,"406,53063753","81,5209234238",1280,"IUT CREUFOP","88888888","0","00000","0","CI",0,"81,5513597706","406,833956553"
1280,"774,021709217","169,643989282",1281,"Cité Universitaire Vert-Bois","70019700","7","00197","00","BT",104,"169,707909452","774,603434582"
1281,"911,012802742","136,71642895",1282,"IUT CREUFOP","70013700","7","00137","00","BT",104,"136,767434143","911,694586845"
1282,"656,190378009","108,531359859",1283,"IUT CREUFOP","70013700","7","00137","00","BT",104,"108,571941621","656,682871274"
1283,"967,870837563","189,230511786",1284,"Institut d'Hématologie E.Jeanbrau","70019300","7","70193","00","BT",104,"189,301308219","968,594394297"
1284,"2056,37107802","553,473961628",1285,"Faculté d'Odontologie","70013400","7","00134","00","BT",104,"553,682336935","2057,9200963"
1285,"638,803937457","130,690727704",1286,"Ecole élémentaire Jules Ferry","00042601","0","00426","01","BC",109,"130,73954976","639,283513612"
1286,"754,428309306","168,905939613",1287,"Cité Universitaire Vert-Bois","70019700","7","00197","00","BT",104,"168,969370923","754,992932855"
1287,"2660,38857829","302,948599231",1288,"IUT CREUFOP","70013700","7","00137","00","BT",104,"303,062102594","2662,38851702"
1288,"332,49130004","97,7656605499",1289,"Ecole maternelle Térésa","00042701","0","00427","01","BC",109,"97,8023383932","332,740585137"
1289,"346,222524961","74,8294796065",1290,"IUT CREUFOP","70013700","7","00137","00","BT",104,"74,8575337542","346,481870892"
1290,"1916,32403429","155,286818998",1291,"Centre de Soins Dentaires","70020300","7","00203","00","BT",104,"155,345091962","1917,76248162"
1291,"3003,8925469","341,792692242",1292,"Ecole d'Architecture","70012100","7","00121","00","BT",104,"341,920886032","3006,14611663"
1292,"1500,7963372","202,048672863",1293,"IUT CREUFOP","70013700","7","00137","00","BT",104,"202,124033109","1501,92264907"
1293,"4040,22854726","350,193326338",1294,"CNRS",,,,,"BT",104,"350,324117292","4043,26292675"
1294,"770,611462426","169,927621632",1295,"Cité Universitaire Vert-Bois","70019700","7","00197","00","BT",104,"169,991428215","771,188264129"
1295,"779,932140685","169,823819565",1296,"Cité Universitaire Vert-Bois","70019700","7","00197","00","BT",104,"169,88765668","780,520002502"
1296,"545,857406241","96,0320117964",1297,"Ecole maternelle Averroes","00036901","0","00369","01","BC",109,"96,0680155087","546,265903888"
1297,"712,757812493","125,03597122",1298,"Ecole élémentaire Galilée","00037101","0","00371","01","BC",109,"125,083018589","713,292646087"
1298,"773,84269054","169,614229222",1299,"Cité Universitaire Vert-Bois","70019700","7","00197","00","BT",104,"169,677815907","774,421005977"
1299,"4148,26869376","669,391804525",1300,"CNRS","70006400","7","00064","00","BT",104,"669,642558708","4151,37418964"
1300,"962,403627693","190,139224364",1301,"Cité universitaire Vert-Bois",,,,,"BT",104,"190,210330363","963,119804494"
1301,"778,079162608","169,64105831",1302,"Cité Universitaire Vert-Bois","70019700","7","00197","00","BT",104,"169,704578746","778,660354239"
1302,"3542,53522854","249,235822468",1303,"Palais des Sports Coubertin","00061300","0","00613","00","BT",109,"249,329236111","3545,18778772"
1303,"3912,16407199","338,559347551",1304,"CNRS",,,,,"BT",104,"338,685738747","3915,10007344"
1304,"480,707753124","93,841081557",1305,"CNRS","70006400","7","00064","00","BT",104,"93,8762706525","481,066607052"
1305,"1990,88775135","210,335971392",1306,"Centre TAM","99999999","0","00000","0","BT",104,"210,414399967","1992,37590738"
1306,"855,057584444","166,19313803",1307,"CNRS","70006400","7","00064","00","BT",104,"166,255216043","855,696708053"
1307,"4562,74275271","352,375812366",1308,"Palais des Sports René Bougnol","70061200","7","00612","00","BT",104,"352,507163433","4566,15256623"
1308,"391,398362565","112,937369266",1309,"CNRS","70006400","7","00064","00","BT",104,"112,979619247","391,69036251"
1309,"31,8762625088","27,1910867408",1310,"Clinique Réeduc. Fonct. Fontfroide","88888888","0","00000","0","CI",0,"27,2014101845","31,9004744577"
1310,"5561,54189102","329,742007932",1311,"Usine de traitement des eaux ARAGO","99999999","0","00000","0","BT",104,"329,865719143","5565,6956385"
1311,"1631,90351553","252,18724895",1312,"CNRS","70006400","7","00064","00","BT",104,"252,281417662","1633,12122038"
1312,"649,656165634","115,274224415",1313,"Maison de la solidarité M. Azais","00136300","0","01363","00","BC",109,"115,31711317","650,140573235"
1313,"755,289568848","117,782011265",1314,"Ecole élémentaire Marc Bloch","00036606","0","00366","06","BC",109,"117,82617292","755,854316074"
1314,"544,275393848","95,6261570402",1315,"Ecole maternelle Copernic","00036701","0","00367","01","BC",109,"95,6620055835","544,683013782"
1315,"1138,24513762","135,69959627",1316,"Ecole maternelle Indira Gandhi","00036101","0","00361","01","BC",109,"135,750173644","1139,09342576"
1316,"1038,29341677","158,792080331",1317,"Clinique Lavalette","70015300","7","00153","00","BT",104,"158,851688564","1039,06881521"
1317,"1924,1838843","284,751241324",1318,"Clinique Fontfroide","70015200","7","00152","00","BT",104,"284,857709069","1925,61825767"
1318,"4976,45097545","328,093192454",1319,"Serre Amazonienne",,,,,"BC",109,"328,215835091","4980,16321162"
1319,"1835,32483773","183,857436643",1320,"Ecole élémentaire Kurosawa","00036002","0","00360","02","BC",109,"183,926078551","1836,6919446"
1320,"437,625000024","86,2535488088",1321,"Serre Amazonienne",,,,,"BC",109,"86,2856720933","437,950806693"
1321,"4918,30251668","402,01692994",1322,"Complexe sportif","99999999",,,,"BT",104,"402,166876448","4921,97372423"
1322,"627,197312506","156,954894808",1323,"A.I.D.E.R","70015000","7","00150","00","BT",104,"157,013422028","627,663324839"
1323,"1751,04697467","323,985971863",1324,"C.H.U Bellevue","70016000","7","00160","00","BT",104,"324,106567854","1752,35011914"
1324,"718,65471565","129,985647858",1325,"Ecole maternelle Pablo Picasso","00039402","0","00394","02","BC",109,"130,034148425","719,18910418"
1325,"1255,41680698","249,911920759",1326,"A.I.D.E.R","70015000","7","00150","00","BT",104,"250,004754993","1256,35425185"
1326,"2434,84908101","239,649587353",1327,,,,,,"NP",170,"239,738470267","2436,6621831"
1327,"1138,24359677","135,699496228",1328,"E.P.H.D.A Carriera",,,,,"BC",109,"135,749978728","1139,09037213"
1328,"1119,24761364","158,746407016",1329,"UFR Staps","99999999","0","00000","0","BT",104,"158,805216174","1120,07958831"
1329,"1574,5989535","273,372459195",1330,"C.H.U Bellevue","70016000","7","00160","00","BT",104,"273,473991022","1575,76899706"
1330,"806,819935158","122,876127852",1331,,,,,,"NP",170,"122,921892204","807,41907374"
1331,"217,941624959","72,2480473779",1332,"Ecole élémentaire Docteur Calmette","00027904","0","00279","04","BC",109,"72,2747667154","218,102087538"
1332,"132,863281267","46,5686265336",1333,"Ecole élémentaire Docteur Calmette","00027904","0","00279","04","BC",109,"46,5859678201","132,962526325"
1333,"1051,02250612","267,528496806",1334,"Ecole élémentaire Docteur Calmette","00027904","0","00279","04","BC",109,"267,627872658","1051,80328012"
1334,"2445,60878715","222,161154262",1335,"MPT Georges Brassens","00137700","0","01377","00","BC",109,"222,244173241","2447,43154677"
1335,"724,375240707","109,619751045",1336,"Ecole maternelle Jacques Prévert","00031702","0","00317","02","BC",109,"109,660418845","724,912407016"
1336,"402,590087592","117,744536837",1337,"MPT Georges Brassens","70010500","7","00105","00","BC",109,"117,78812058","402,888378072"
1337,"1058,79952196","217,702415301",1338,"Ecole de Notariat","70011900","7","00119","00","BT",104,"217,783422906","1059,58446947"
1338,"1430,14089056","249,832649119",1339,"Ecole maternelle Agrippa d'Aubigné","00028003","0","00280","03","BC",109,"249,9249762","1431,20229511"
1339,"2773,85478762","312,541953439",1340,"Collège les Garrigues","70010500","7","00105","00","BT",104,"312,658060086","2775,91506068"
1340,"7,2191812616","11,1927323715",1341,"C.N.F.P.T","70002500","7","00025","00","CI",0,"11,1968798527","7,2245838675"
1341,"182,72091248","58,3592396501",1342,"Clinique Val d'Aurelle","70015900","7","00159","00","CI",0,"58,3807556352","182,856324286"
1342,"3997,19684404","352,663072093",1343,,,,,,"NP",170,"352,793923329","4000,15900364"
1343,"571,981537526","84,8155008773",1344,"Tour de Lavalette","00062000","0","00620","00","BC",109,"84,8469149728","572,405415743"
1344,"3968,18489335","482,441554451",1345,"Centre Propara","70015100","7","00151","00","BT",104,"482,621189845","3971,1275428"
1345,"1335,59154383","337,283451025",1346,"C.N.F.P.T","70002500","7","00025","00","BT",104,"337,408565273","1336,58123434"
1346,"73,6731874421","34,3964552102",1347,"C.N.F.P.T","70002500","7","00025","00","BT",104,"34,4091739009","73,727693314"
1347,"176,184053142","61,9642341594",1348,"Clinique Val d'Aurelle","70015900","7","00159","00","CI",0,"61,9873247294","176,314813786"
1348,"288,349937346","102,461758882",1349,"Clinique Val d'Aurelle","70015900","7","00159","00","CI",0,"102,499519975","288,563390164"
1349,"49,4647500308","28,1338252267",1350,"Clinique Val d'Aurelle","70015900","7","00159","00","CI",0,"28,1442618411","49,5014561301"
1350,"46,8540000187","27,3997509406",1351,"Clinique Val d'Aurelle","70015900","7","00159","00","CI",0,"27,4098536551","46,8886044046"
1351,"1169,97649567","136,3241586",1352,,,,,,"NP",170,"136,374716189","1170,84105603"
1352,"858,220230883","147,282707753",1353,"Centre Epidaure","99999999","0","00000","0","BT",104,"147,337511903","858,854714271"
1353,"43,9336624898","29,8190738439",1354,"Clinique Val d'Aurelle","70015900","7","00159","00","CI",0,"29,8300288742","43,9663165148"
1354,"33,7933750085","27,8292364326",1355,"Clinique Val d'Aurelle","70015900","7","00159","00","CI",0,"27,8394527753","33,8180274129"
1355,"1006,00582184","182,40792786",1356,"Institut Bouisson Bertrand","99999999","0","00000","0","BT",104,"182,475385165","1006,74822284"
1356,"8714,21118136","1360,93145792",1357,"Clinique Val d'Aurelle","70015900","7","00159","00","BT",104,"1361,43529654","8720,65874353"
1357,"341,687100028","85,8718543116",1358,"Crèche Agropolis","00020300","0","00203","00","BC",109,"85,9032887478","341,938711131"
1358,"203,305509458","79,2561572831",1359,"Parc Zoologique Henry de Lunaret",,,,,"BC",109,"79,2853652709","203,454783505"
1359,"190,120399982","70,2924042098",1360,"Parc Zoologique Henry de Lunaret",,,,,"BC",109,"70,318304825","190,261037384"
1360,"336,949124989","94,1989015101",1361,"Parc Zoologique Henry de Lunaret",,,,,"BC",109,"94,2336760669","337,19751264"
1361,"4985,26823791","563,132897307",1362,"I.R.D","99999999","0","00000","0","BT",104,"563,340542082","4988,94383606"
1362,"1557,31002494","223,803127142",1363,"C.E.E.M.A.T","99999999",,,,"BT",104,"223,885611603","1558,45778099"
1363,"226,332090682","60,1879968464",1364,"C.E.M.A.G.R.E.F","99999999",,,,"CI",0,"60,210148763","226,498764411"
1364,"1329,77990317","163,148090263",1365,"C.E.E.M.A.T","99999999",,,,"BT",104,"163,20805561","1330,75953831"
1365,"1222,22179372","212,436447519",1366,"C.E.M.A.G.R.E.F","99999999",,,,"BT",104,"212,514539888","1223,11984809"
1366,"111,998184305","53,1098596992",1367,"C.E.E.M.A.T","99999999",,,,"BT",104,"53,129485963","112,081199921"
1367,"1456,42022805","246,461515649",1368,"C.E.E.M.A.T","99999999",,,,"BT",104,"246,55206811","1457,49608697"
1368,"2190,01780616","225,667265389",1369,"C.E.E.M.A.T","99999999","0","00000","0","BT",104,"225,750017545","2191,62921872"
1369,"524,03596855","136,078080924",1370,"C.E.E.M.A.T","99999999",,,,"BT",104,"136,127840828","524,423666055"
1370,"24,3425624911","18,8923851294",1371,"E.N.G.R.E.F","70012300","7","00123","00","CI",0,"18,8992945287","24,3604068885"
1371,"3891,48903438","296,064188774",1372,"Musée Agropolis","99999999","0","00000","0","BT",104,"296,172779825","3894,35150683"
1372,"1013,1681561","195,676834411",1373,"E.N.G.R.E.F","70012300","7","00123","00","BT",104,"195,748854126","1013,91284167"
1373,"3486,28132176","475,265467214",1374,"Lycée Frederic Bazille","70009600","7","00096","00","BT",104,"475,441216281","3488,8442672"
1374,"1534,41376925","258,335429395",1375,"CIHEA","99999999","0","00000","0","BT",104,"258,430609215","1535,53870742"
1375,"522,030818884","125,885636062",1376,"Base de pleine nature Lavalette","70001600","7","00016","00","BC",109,"125,931968734","522,411977418"
1376,"84,9003905136","44,2093431172",1377,"Base de pleine nature Lavalette","70001600","7","00016","00","BC",109,"44,2255606044","84,9621247239"
1377,"498,476068731","120,712617021",1378,"Parcs Nationaux de France",,,,,"BT",104,"120,757037416","498,840043377"
1378,"196,720949924","63,5724159915",1379,"Base de pleine nature Lavalette","70001600","7","00016","00","BC",109,"63,5958110564","196,864661431"
1379,"399,609515638","100,090162399",1380,"Base de pleine nature Lavalette","70001600","7","00016","00","BC",109,"100,126786325","399,902193084"
1380,"128,713131247","45,5252908786",1381,"CIRAD","99999999",,,,"CI",0,"45,541919019","128,807277196"
1381,"123,1776156","44,8818508064",1382,"CIRAD","99999999",,,,"CI",0,"44,8981884354","123,267384396"
1382,"1939,76617177","343,461043104",1383,"CIRAD","99999999","0","00000","0","BT",104,"343,586211552","1941,1822208"
1383,"1105,61908131","193,223370504",1384,"CIRAD","99999999",,,,"BT",104,"193,294195465","1106,42657018"
1384,0,0,0,"Hôtel",,,,,"NP",170,"303,14192093","4349,30689718"
1385,0,0,0,,,,,,"NP",170,"237,781029752","1783,81978334"
1386,0,0,0,,,,,,"BC",109,"290,979677797","1024,50208309"
1387,0,0,0,"Hotel de Ville",,,,,"CI",0,"69,3367117935","269,262414288"
1388,0,0,0,"Hotel de Ville",,,,,"CI",0,"64,168805149","246,045655856"
